year,title,abstract
1990,A regional perspective on assessing the significance of historic period sites,"Historic period archaeological sites are evaluated most frequently on the basis of the information potential of individual sites. This paper considers how the relative frequencies of different site types also can contribute to the understanding of regional patterns. Data from outer Cape Cod, Massachusetts, collected as part of the Cape Cod National Seashore Archaeological Survey are utilized."
1990,We’ve got thousands of these! What makes an historic farmstead significant?,"Farmstead sites are among the most ubiquitous Historic period sites on the North American continent, and more are identified daily in CRM studies. Therefore, it is ironic that the determination of their National Register significance, upon which hinges all efforts at preservation or substantial archaeological investigation, is still largely made on a case-by-case basis with only minimal effort to place individual sites in a regional context. This paper presents a possible approach to obtaining such context for considerable numbers of sites at an early stage of preservation planning, which has been found cost effective and replicable, involves data sources familiar to most researchers, and employs a stepped screening process to maximize the productivity of field efforts in significance determination."
1990,Site survey as a method for determining historic site significance,"Since 1977, the Tennessee Division of Archaeology has conducted a total of six major historical archaeological site survey projects. Types of surveys conducted include: thematic (archaeological sites only); cultural resource (archaeological sites, standing buildings, and other remains related to a common theme); state-owned areas (sites only); and representative county (sites only). Each of these survey types is discussed in terms of their contribution to the problem of determining historic site significance. Where applicable, thematic and cultural resource surveys have been found to produce good information for assessing individual site significance. For dealing with the problems caused by the vast numbers and diversity of Historic period resources, a county-as-community approach is offered as one means of assessing the importance of individual sites by viewing them within a conceptual model that is smaller than an entire state or region."
1990,Evaluating site significance in historical mining districts,"During the last several years, intensified mining of low grade ore deposits in the American West has created an explosion of CRM-related archaeological research. The evaluation of historic mining sites, however, has been plagued with a number of problems. Perhaps the most important is the lack of a coherent research design for assessing significance under National Register criterion (d). Other problem areas are related to scale, inventory, integrity, the lack of a comparative data base, and mining landscapes."
1990,Site significance and historical archaeology—A scenario and commentary,"Site significance is an issue that faces most archaeologists, often on a daily basis. The papers presented offer different means to assess site significance. Comments are offered on the papers and the different assessment approaches."
1990,A preliminary seriation of 19th-century decorated porcelain marbles,"Most of the children’s toy marbles found on 19th-century archaeological sites in America were originally imported from Germany. Although semiprecious stone and colorful handmade glass marbles were introduced by German toy makers in the latter half of the century, ceramic marbles, because they were relatively inexpensive, continued to be popular among young marble players. Starting in the 1850s and continuing until early into the first decade of the 20th century, toy makers fashioning ceramic marbles from porcelain decorated their products with hand-painted designs, including geometric patterns and flowers. Recently excavated finds indicate that the various design motifs seen on these marbles are potentially datable. After a general review of ceramic marble types, a classification of the design motifs seen on porcelain marbles is presented and their suggested date ranges are given."
1990,A question of inference: Interpretations of site abandonment behavior from survey data,"Surveys in anthropology are becoming much more common than in the past when participant-observation in ethnography and excavation in archaeology were the most common research methods employed. In archaeology there have been an increasing number of inferences drawn from site surface manifestations as the result of a growing survey data base. This paper discusses the reliability of such inferences and associated problems. It is suggested that excavation is necessary in some cases for more valid inferences to be drawn, particularly those related to mode of site abandonment. The article explores the issue from the perspective of catastrophic abandonment behavior, specifically the identification of historic Navajo ch’indi (ghost) hogans. The paper raises the question of what degree of reliability archaeologists are willing to be content with for inferences based on surface survey data."
1990,The origin of the Goleta cannons: Inferences of age based on various lines of evidence,"The origin of five iron cannons recovered in 1981 from a beach near Goleta on the southern California coast has been investigated by evaluating stylistic, archival, historical, metallurgical, and radiocarbon (14C) data. Particular attention has been focused on these cannons due to the suggestion advanced by previous writers that they were brought ashore by Sir Francis Drake in 1579. This proposed origin for the cannons would add another locality as the proposed site of Drake’s Nova Albion. The authors conclude that the weight of the evidence assigns a post-16th-century age to the Goleta cannons although the current physical evidence including the 14C data does not indicate whether they are 17th-, 18th- or 19th-century artifacts."
1990,Gunflints: A study,"A study of gunflints was undertaken to determine if a uniform use wear pattern is present on gunflints which would assist in the identification of small rectangular or sub-rectangular lithic artifacts from historic sites as gunflints. The study also sought better to understand how these patterns were formed. Both modern and archaeological specimens were employed in the study. Background information on the history, technology, and use of gunflints is summarized as a key to understanding the use wear patterns."
1990,In-house production of archaeological publications on the Macintosh,"Advances in graphics-oriented personal computers, software, and printers now make it possible for nearly anyone with a little practice to produce camera-ready, type-set quality materials for journals and books, permitting publication at greatly reduced cost. Many types of archaeological graphics, including maps, plans, and profiles, can easily be composed and integrated with text directly on the computer. While it is still most practical to prepare the mechanicals for certain fine drawings and photographic half-tones at least partially by hand, the process is greatly eased by modern page-layout software. The amount of paste-up necessary, even for a complex, profusely illustrated archaeological monograph, is minimal. Finally, inexpensive, dedicated software can reduce the time needed to prepare an index for a major monograph from about three weeks to three days, which should make this valuable feature a mandatory addition."
1990,Soils and settlement location in 18th century colonial Tidewater Virginia,"A case demonstrating the importance of soils as an attractive force in site location is constructed from a review of soil literature and agriculture practices. Since tobacco cultivation was the dominant economic activity in rural Tidewater Virginia, the environmental requirements of the tobacco plant heavily influenced the colonists’ site location decisions. Environmental and social factors, featuring the proximity of navigable water, roads, drinking water, nearest neighbor, and soil type were compared. The results confirmed the primacy of the role of soils in the decision of site location in a tobacco-based economy."
1990,Making cheese: Archaeology of a 19th century rural industry,"The concept of production strategies is employed to analyze the variety of organizational forms and technologies created by 19th century rural cheese makers. Archaeologically recovered data and historic documents are used to reconstruct the sequence of production strategies utilized at the Columbus Center Cheese Factory site in south-central New York State. Information on six changing aspects of plant operation is provided. These include ownership and management, marketing, materials procurement, manufacturing processes, expansion of production, and disposition of by-products."
1990,"Pottery and Pig’s Feet: Space, ethnicity, and neighborhood in Washington, D.C., 1880–1940","In the eyes of the social reformers of the late 19th and early 20th centuries, the migration of Afro-Americans from the rural former slave states to urban areas like Washington brought social problems. Modern scholars suggest that the behavior noted by the reformers was not deviant but the result of different cultural behavior based in the rural and ethnic experience of the Afro-Americans. In order to determine if there was a distinct ethnic culture among the Afro-Americans that lived in alleys, their material culture and household income strategies were compared to that of white households which were located on the street in a working class neighborhood. The comparisons determined that ethnic-based differences could be isolated while economic-based differences could not. This strengthens the conclusion that the Afro-Americans had distinctive behavior patterns that they were utilizing to adapt to the urban environment. It also suggests that where the economic variable can be controlled, differences based on ethnic behavior rather than on income will characterize archaeological assemblages from black households."
1990,"Pollen analysis and urban land use: The environs of Scottow’s Dock in 17th, 18th, and early 19th century Boston","Pollen analysis cannot be used to reconstruct the natural environment during the historical period in New England because Euroamerican land clearance and soil disturbance have biased the record. Land use is recorded among arboreal pollen counts, but the size of the affected pollen source area is difficult to ascertain. Close agreement among documentary, archaeological, and non-arboreal pollen records of land use within specific 17th through 19th century urban matrices and the contrasts between the pollen data from the contemporaneous, adjacent but functionally different Wilkinson Backlot and Bostonian Hotel Sites in Boston, Massachusetts, indicate that non-arboreal pollen spectra sensitively record vegetative response to different kinds of human activities across small horizontal and stratigraphic intervals. The minor pollen types are the most important; hence large sums must be tabulated if patterns of change are to be recognized. Pollen corrosion and concentration measures and arboreal/ non-arboreal pollen ratios contribute to the understanding of matrix deposition processes."
1990,“China Glaze” wares on sites from the American revolution: Pearlware before Wedgwood?,"Although 1783 has often been given as a date for the first appearance of significant amounts of pearlware in the United States, it has long been recognized that it appeared on British-occupied sites soon after its introduction by Wedgwood in 1779. Documentary evidence has recently been used to suggest that other potters were making an almost identical ware, called “china-glaze,” prior to Wedgwood’s production of “Pearl White.” This paper examines documentary and archaeological evidence for these early versions of pearlware on American sites, focusing on tightly dated contexts from the American Revolution. The research suggests an earlier inception date for pearlware, perhaps as early as 1774 or 1775. It also notes the implications this has for dating, for the understanding of the material world of soldiers, and for reconstructions of supply and long-distance trade during the Revolution."
1990,"Burned seeds from a gold rush store in Sacramento, California","More than 13,000 identifiable carbonized seeds and fragments were recovered from the charred remains of a Sacramento general store which burned in November, 1852. Thirteen species of plants are represented in the collection, including three kinds of grain, two wild grasses, and eight food and spice plants. The seed assemblage illustrates several topics related to gold rush merchandising, frontier diets, and mid-19th-century commercial agriculture."
1989,The role of pewter as missing artifact: Consumer attitudes toward tablewares in late 18th century Virginia,"Ceramic assemblages have long been scrutinized by archaeologists. Yet, remarkably little attention has been given to food-related objects not found in the archaeological record. This study assesses the role of pewter—one such “missing artifact”—as an alternative and companion to ceramics, and thus provides a documentary framework of consumer choice amidst social and marketing pressures. Probate inventories of Albemarle County, Virginia, from 1770 to 1799 reveal a nearly standard presence of pewter in households of varying economic levels even after the introduction of the “fashionable” creamware, and the slow addition of ceramics to—not substitution for—pewter in more wealthy households. Comparing pewter and creamware purchases at contemporary retail stores estimates the time between an object’s purchase and its recording in the probate process, and demonstrates real regional variability and rural conservatism. Finally, a consumer’s view of pewter is attempted through an understanding of its economic and symbolic value and its uses within a household."
1989,On plantations and patterns,"South’s pattern concept has acquired prominence in archaeological research since its explanation in the late 1970s. Nowhere has this prominence been greater than in plantation archaeology. Unfortunately, the pattern concept is inappropriate for the analysis of plantation remains because its scope is too large and its perspective is mainly synchronic."
1989,"The Spanish colonial wineries of Moquegua, Peru","The Moquegua Bodegas Project is an ongoing archaeological and historical research project focused on the bodegas (wineries) established by Spanish colonial settlers in the Moquegua valley of far southern Peru. During two seasons of survey, 130 bodega locations were identified in this small valley, testifying to the economic importance of wine and brandy production, chiefly for transport to the mining areas of “Upper Peru.” The 1987 season included shovel testing at 27 sites, mapping of the adobe ruins of 20 bodegas, and excavations at one bodega, Locumbilla, which confirmed an early 17th century date for the site and yielded evidence of a buried kiln. Continuing excavations are planned for Locumbilla and additional bodegas."
1989,What mean these seeds: A comparative approach to archaeological seed analysis,"Since uncharred seeds recovered from archaeological deposits may be modern intrusions, researchers must evaluate each uncharred seed assemblage before assigning archaeological significance to it. When depositional circumstances are established, seed remains can yield primary data about diet, farming practices, and the spread of imported cultigens. Three uncharred seed assemblages are evaluated— one from Morven (Princeton, New Jersey) and two from the Calvert site (Annapolis, Maryland). The Morven seeds are modern. Seeds from a dry crawl space at the Calvert site probably date to the late 18th century, but rodent disturbance could have introduced more recent materials. Waterlogged seeds from a sealed 18th century well most securely reflect 18th century debris."
1989,Wealth and status in the upper South socioeconomic system of Northeastern Missouri,"Historical-period settlement of the central Salt River valley of northeastern Missouri began in 1819, and by 1825 the region was regularly receiving immigrant agriculturists, many of whom were from the Bluegrass region of Kentucky. Colonists brought with them basic elements of what has been termed the upper South agricultural-economic pattern—a mix of hog and corn production practiced by small-scale farmers and cattle and tobacco production practiced by large-scale agriculturists. These transplanted elements became the foundation for social and economic development of the Salt River valley for decades. Immigrant families often moved to the region as parts of large kin-based networks that maintained geographic integrity by purchasing clustered tracts of land. Several lines of documentary evidence indicate considerable homogeneity in wealth existed among families within a settlement cluster and significant differences in wealth existed between clusters. Additional evidence of intracluster homogeneity in wealth is provided by ceramic items discarded by households of similar economic rank, though it is unclear how useful ceramics are in differentiating among households of unequal rank. Consumer profiles indicate households of medium wealth purchased a wide assortment of ceramic items, including porcelain and expensive white-bodied wares. They also constructed elaborate residences that apparently served as visible signs of prosperity."
1989,"A good man in Israel: Zooarchaeology and assimilation in Antebellum Washington, Washington, Arkansas","Recovery of faunal remains in a rich deposit of household trash in Washington, Arkansas, presented an opportunity to examine ethnicity in the archaeological record because the trash was discarded by the early 1840s by the Blocks, a prominent Jewish family. Analysis of the faunal collection suggests that Block foodways did not differ markedly from contemporaneous collections in urban settings. However, the ambiguity of ethnic signatures in this case record may provide clear evidence of cognitive uncertainty and assimilation, particularly since the documentary record suggests continued identification by some family members with Judaism."
1989,Artifact illustration using computer videographs,"Artifact illustration is an essential part of any archaeological project. Previously, this was done using photographs or line drawings, but by using a videocamera interfaced with a graphics computer a new type of illustration, a videograph, is produced, combining photographic details with the ability to modify and enhance the resultant image."
1989,The emergent elite in early 18th century Portsmouth society: The archaeology of the Joseph Sherburne houselot,"This paper examines the occupation of the Sherburne house at Strawbery Banke by Joseph Sherburne—a wealthy and influential merchant and politician in 18th century Portsmouth, New Hampshire. An analysis based on archival, architectural, archaeological, and horticultural research reveals how Sherburne used his house, property, furnishings, dress, diet, and slaves to ensure and reinforce his social and political relationships."
1989,The Lowell Boott Mills complex and its housing: Material expressions of corporate ideology,"Lowell, Massachusetts, the first planned industrial city in New England, was a total departure from earlier forms of urban life in North America. This essay examines the ways in which the ideology of industrial capitalism and the policy of corporate paternalism are reflected in the built environment of 19th century Lowell. Using the Boott Cotton Mills Corporation as a case study, the ways in which corporate policies regulated and permeated the material lives of workers on the job and at home are considered. The analysis draws upon an interdisciplinary body of data but emphasizes the ways in which archaeological investigations can illuminate the contrast between the stated company policy of concern for workers’ welfare and the reality of workers’ living conditions."
1989,“Utility and beauty should be one:” The landscape of Jack London’s ranch of good intentions,"Jack London—popular author, avid traveler, and vocal socialist—left two legacies to the world: his writings and his Beauty Ranch. This paper examines the common principles influencing London’s self-expression in writing and across the landscape."
1989,Pattern and process in the plantation archaeology of the lowcountry of Georgia and South Carolina,"Considerable archaeological research has been conducted on plantations in Georgia and South Carolina’s lowcountry since James Ford’s (1937) pioneering efforts in the 1930s. This work offers perhaps the most comprehensive body of data related to a particular cultural entity yet to be developed in historical archaeology and hence the opportunity to address problems in archaeological method and theory. This paper presents an interpretation of the problems and potential of artifact patterning (South 1977), as it applies to plantation archaeology. It is argued that patterning is determined by a number of factors, including excavation strategy and cultural processes, and that a more critical application of patterning is called for if the concept is to be successfully employed. The variation between the Georgia and Carolina Slave Artifact patterns is discussed in terms of architecture, ethnicity and status, and technological innovations, all of which are considered as potentially influencing the appearance of distinctive Georgia and Carolina slave patterns. Patterning is viewed as a useful organizational tool but one which requires a more critical application if its comparative research value is to be accurately assessed and positively employed."
1989,Status and ceramics for planters and slaves on three Georgia coastal plantations,"Previous work on Georgia plantations has provided useful data about life on the large plantations on barrier islands. More recent work on small to mid-sized plantations reveals that slaves’ acquisition of ceramics may reflect more of their own decisions on what was purchased and what was used. Coarser ware frequencies indicate food preparation and storage in the slave quarters. Porcelain was often found in greater numbers in the slave quarters than in the plantation bighouse kitchen. Like earlier research, slaves at Kings Bay were found to have relatively more small bowls, but surprisingly they had relatively more plates as well. Comparison of slaves and planters using CC Index revealed that for several vessel forms the slaves had more expensive ceramics than their masters. This suggests that the slaves themselves viewed ceramics as status indicators and purchased them accordingly."
1989,"Function, meaning and context: Ambiguities in ceramic use by the hivernant Metis of the northwestern plains","The 19th century hivernant Metis of the northwestern Canadian plains and parklands followed a way of life centered on communal bison hunting and frequent mobility. Contrary to what might be expected, excavations at five hivernant wintering sites consistently have recovered a variety of fragile, transfer printed, earthenware ceramics. In this context, ceramics, as a form of material culture, are seen to incorporate an ambiguity in function and meaning. In exploring this ambiguity, it is suggested that Metis ceramic use originates with an initial concern for female status and etiquette in Red River fur trade society. Ultimately, ceramics are argued to have assumed a much greater symbolic role. This role was integral in hivernant Metis social interaction and integration."
1989,Xeroradiography of historic ceramics: Four New England Kilns,"An apparent conundrum facing historical archaeologists is the practical inability to distinguish meaningful analytical groupings between fragmentary pieces of earthenware at a reasonable cost. Excavators retrieve thousands of earthenware body sherds from field projects, yet most of these sherds are of limited research value in subsequent analysis because they all look alike. Xeroradiography is a radiographic technique which, when applied to non-lead-glazed earthenware, allows the analyst to separate these sherds in an objective manner based on the inclusions found within the bodies of the wares. It is suggested that xeroradiography could be part of a sound and cost-efficient approach to ware separation and identification. Such a program would include sampling for and examination by heavy mineral analysis and petrology. A feasibility study utilizing a known but intentionally mixed sample from four different kiln sites successfully segregated the wares of each kiln."
1989,Zooarchaeological measures revisited,"Recent studies explore the derivation of social and economic information from zooarchaeological data. The most recently defined variable, cost-efficiency, was miscalculated by Lyman (1987). Calculated correctly, the variable does clarify information concerning purchasing behavior and suggests additional methodological refinements."
1988,"The interpretation of 17th century sites through plow zone surface collections: Examples from St. Mary’s City, Maryland","Many 17th century sites in the Chesapeake have undergone surface disturbance from agriculture or other causes. Despite the disturbance, these surface layers contain vitally important data on site age, layout, and abandonment. Agricultural disturbance must be viewed as a transformation that can be studied and controlled. This paper explores the effects of agriculture on sites and presents several examples of the quality of cultural patterning data that can be derived from plowed surfaces. It argues that this data is essential for a full interpretation of any 17th century site."
1988,"A comparative midden analysis of a household and inn in St. Mary’s City, Maryland","This paper investigates the nature of functional variation as reflected on an intra-site level. Although a site generally has one “function,” most sites contain material evidence of numerous activities occurring at different times and places among different groups of people. Distributions and associations of archaeological materials are analyzed using data derived from the St. John’s site, an early 17th century tobacco plantation which later served as an inn, adjacent to St. Mary’s City. Variation between the Household and the Inn phases of occupation is described, and variation in the locations of activities at the site is demonstrated. However, differences between the Household and Inn occupations appear more subtle and may be due to a number of factors as well as functional variation. The analysis demonstrates the need for more studies of a similar type in order to address differences in function and differences among site occupants."
1988,"Spatial analysis of the King’s Reach plantation homelot, ca. 1690–1715","This paper considers the spatial arrangement and utilization of the King’s Reach plantation homelot (ca. 1690–1715). The primary analytical tool is the interpretation of distributional patterns of plowzone-derived artifacts. The pipe stem distributions have proven to be especially effective in identifying diachronic shifts in refuse disposal. The ceramics, glass, and other materials are not particularly indicative of temporal change, but do provide evidence for functional differentiation. Those patterns point to a typically located and oriented plantation house and quarter, with extensive refuse middens nearby. However, the King’s Reach homelot appears unusual in that other outbuildings, almost always found at such sites, have not been discovered. Their absence may be at least partially explained by the presence of a possible outlying quarter and/or workhouse located nearby. An unusual number of cellars were located below the plantation house floor, apparently a result of successive replacement due to collapsing cellar walls."
1988,Baroque cities in the wilderness: Archaeology and Urban development in the colonial Chesapeake,"Historians have long assumed that Maryland’s 17th century capital was an unplanned, scattered village with little urban character. In this paper, new archaeological evidence is presented which demonstrates that St. Mary’s City was actually an elaborately planned settlement, laid out according to principles of Baroque design. This is the earliest known use of Baroque urban planning in America. Comparison of the St. Mary’s layout with that of other colonial cities reveals that these Baroque urban concepts were only employed in the Chesapeake region. Possible reasons for this unusual distribution are presented and the implications of this finding regarding the relationship between society, economy, settlement system and urban form are discussed."
1988,"“The bare necessities:” Standards of living in England and the Chesapeake, 1650–1700","The domestic environment had a profound influence on the texture of everyday life in early modern England and America not only in terms of family interaction but also as a tangible reflection of broader social attitudes towards hierarchy, status and consumerism. This article compares standards of living in England and the Chesapeake between 1650 and 1700. Three regions are analyzed in detail: the Vale of Berkeley, Gloucestershire; St. Mary’s County, Maryland; and part of the Northern Neck of Virginia. It is argued that a comparison of material culture and living standards reveals important aspects of the advantages and disadvantages of emigrating from England to the Chesapeake, and suggests significant differences between the two societies in this period."
1988,Neither history nor prehistory: the Questions that count in historical archaeology,"Historical archaeology’s singular and unique strength among the social sciences is its simultaneous access to multiple categories of evidence bearing upon the same processes or events in past human behavior (either immediately or remotely in the past). Although this has been obvious for nearly two decades, historical archaeology has not produced the original and unparalleled insights into human cultural behavior or evolution that we might expect to result from the unique perspective and data base of the field. We have instead tended to weakly reproduce or “test” insights and principles resulting from history or prehistoric archaeology. Both the questions we have asked and the methods we have used to answer them have been grounded in fields other than historical archaeology and have generally ignored its special perspective."
1988,"Questions of substance, questions that count","Historical archaeology, while amassing a large body of data, is currently proceeding without benefit of organizing theory. As a consequence, both methodology and data synthesis have suffered, often leading to the testing of hypotheses with the same data used to form them. The result of over 20 years of research is a mixed bag of contributions, ranging from obvious answers to naive and self-evident questions to the testing of hypotheses concerning complex intersite relationships and cultural dynamics. In this paper I examine both the strengths and weaknesses of the discipline, and I provide examples of studies dealing with questions of substance. Finally, specific suggestions for future research are offered."
1988,Historical archaeology as anthropology,"The title of this paper is not meant as the trumpet fanfare for a new debate over whether historical archaeology should be history or anthropology. Its purpose is to suggest that historical archaeology can be more than a social history that relies upon material culture as one of its primary sources of data. We need to ask historically important questions, but we should also emphasize the comparative approach employed in anthropology and focus on those topics that have cross-cultural applicability over both time and space. Two major problem domains are outlined: world urbanization and environmental history. Subsidiary topics, including the impact urbanization has had on the work of both men and women are also addressed. These topics are well suited for investigation by historical archaeologists, assuming that we expand our repertoire of methods. With the latter point in mind the importance of a comprehensive interdisciplinary approach is discussed within the context of our two problem domains. It is argued that both world urbanization and environmental history are topics involving socially and politically significant questions to which historical archaeology can make important contributions."
1988,Whither pattern?,"Although the search for patterning in the archaeological record has become a major focus in historical archaeology, pattern recognition as it is practiced today normally does not extend beyond particularistic, inductivistic exercises in identification and labelling. The failure of historical archaeologists to realize the potential of the pattern recognition approach is due to the nearly total absence of links connecting the patterns and the past cultural processes responsible for them. Energy theory provides fertile ground for generating research questions concerning cultural process, but if we are to meaningfully interpret the process behind the pattern, arguments of relevance connecting class distinctions to the control of energy resources must be developed. In my opinion the quantitative expression, in terms of energy theory, of such archaeologically based socioeconomic status-level studies represents a major challenge for the future."
1988,"The relationship between archaeological data and the documentary record: 18th century gardens in Annapolis, Maryland","Archaeological and documentary sources on three 18th century formal gardens in Annapolis, Maryland, are compared against each other in order to outline a method for knowing the past through historical archaeology. The suggested method is analogous to middle range theory."
1988,"Archaeological remains, documents, and anthropology: a call for a New culture history","Historical archaeology is either a significant or superfluous endeavor, depending on the level one stands on to critique the discipline. If theoretical questions concerning the nature, dynamics and evolution of cultures are the starting point, or equally if more substantive but similarly broad questions of modern “world systems” are selected, then the results of a quarter century of excavations on historic sites are indeed weak and unconvincing. In contrast, a view grounded on “culture history” or “historic ethnography” finds historical archaeology to be potentially an impressive, productive field, equal in many ways to other data sources including written records. It is suggested that “historic ethnography,” based equally on archaeology and written sources, is the future natural sphere for the archaeological investigations of the modern world (A.D. 1400–20th century)."
1988,A reassessment of the chronological and typological framework of the spanish Olive Jar,"Bound for New Spain in 1724, the Conde de Tolosa and the Nuestra Señora de Guadalupe sank on the northeast coast of the Dominican Republic during a hurricane. Recent salvage of the two wrecks was undertaken by Caribe Salvage. Among the items recovered were over 600 complete Olive Jars. Employed as a main type of shipping container by the Spanish during their exploration and colonization of the Americas, the Olive Jar, with its various forms, has been shown by recent studies to be a temporal indicator."
1988,Glass bead sites in amsterdam,"A review of documentary sources and recent archaeological discoveries provide a more detailed and comprehensive understanding of glass bead production in Amsterdam. Evidence now indicates that bead making probably began during the late 16th century and continued well into the 18th. Because several of the recovered bead assemblages can be dated with precision, they provide a basis for comparative studies with glass beads from both the New World and other post-medieval sites in Europe."
1988,"17th century apalachee colono-ware as a reflection of demography, economics, and acculturation","Pottery termed Colono-Ware was produced by both Indians and Black slaves in the Spanish and British North American colonies. Examples from Apalachee Province of Spanish Florida are very different from those made in the southeastern British colonies or in 16th century Hispaniola. This paper suggests that the varieties of Colono-Ware found in these different colonial contexts reflect local demographic, economic, and acculturative conditions. The European country of origin for the colony also seems to play a role in Colono-Ware design."
1988,"The clay pipes from green spring plantation (44JC9), Virginia","Little descriptive material concerning clay tobacco pipes from circa 1650–1700 era Tidewater plantations has been published. This report presents formal analysis and description of the clay tobacco pipes recovered during 1954–55 excavations at Green Spring Plantation in James City County, Virginia. Two important characteristics of the assemblage emerge from the study. First, a high proportion of the pipe fragments are Dutch in origin, indicating a substantial degree of economic interaction between Tidewater Virginia and the Netherlands, at least in the limited sphere of the clay pipe trade. Second, an apparently well-developed terra-cotta pipe manufacturing capacity existed, possibly at Green Spring itself. This portion of the assemblage includes decorative design elements wholly different from those displayed on English or Dutch pipes."
1987,"A survey of domestic reform movement sites in Boston and Cambridge, Ca. 1865–1905","This research is concerned with identifying site types connected with socio-political movements directed at improving women’s status by shifting women’s gender roles from the domestic to the public sphere. This survey is specifically concerned with potential archaeological contributions to our knowledge of women’s domestic reform movements in 19th century Boston and Cambridge. Domestic reform movements are particularly appropriate for archaeological research because they attempted to raise women’s status by altering the material culture conditions supporting the continuation of women’s work in the private domestic sphere, in a subordinate position to men’s work in the public sphere. Domestic movements tried to achieve women’s equality by transforming housework from private unremunerated labor into marketable professional wage labor comparable to men’s skilled occupations. A site survey has been undertaken to archaeologically assess the impacts of domestic reform movements on the historic use of urban space, by measuring the quantity, variety, and distribution of sites associated with these movements. This survey was undertaken to address three questions. First, what new site types were 1) generated by and 2) survive from these domestic movements? Second, what can be learned about the scale and impacts of housekeeping movements from their site type distribution patterns? Third, some suggestions are made for archaeological identification of domestic reform site types and ways that archaeological data could contribute to our understanding of how these movements changed participants’ lifeways."
1987,"The view from the midden: An analysis of midden distribution and composition at the van sweringen site, St. Mary’s City, Maryland","Most intrasite spatial studies in historical archaeology have focused on the horizontal distributions of artifacts with only minimal attention given to the associations of materials found in midden contexts. In this paper the distribution and composition of plowed midden deposits from the van Sweringen site, a late 17th and early 18th century dwelling in St. Mary’s City, are investigated. Temporal changes in disposal patterns and midden composition, spatial variation among midden deposits, and the relationships between midden content and building function are presented. These findings demonstrate the potential of midden analysis and the importance of plow zone contexts for site interpretation."
1987,"Using dendrochronology for historical reconstruction in the Cortez Mining District, North Central Nevada","In 1863, the discovery of silver and gold ore at the north end of Grass Valley in central Nevada led to the formation of the Cortez Mining District. Immediately following this discovery, pinyon trees from the surrounding pinyon-juniper woodlands were impacted as a source of timber and fuel for mines, mills, and settlements. Tree-ring crossdating pinyon trees, tree stumps, and logs from historical archaeological sites provides a chronology for this tree’s use and the key for discerning the factors responsible for its varying use through time. The historic exploitation of pinyon coincided not only with their availability but also with developments in ore processing technology and changing economic factors. While severe deforestation is suggested by historic accounts and photographs, its intensity may have been less severe than some have suggested."
1987,An historical and archaeological evaluation of the CSS Georgia,"The CSS Georgia was a Confederate ironclad built in 1862 and deployed as part of the Savannah Squadron of the Confederate States Navy until December 1864. Intentionally sunk, the vessel has remained relatively intact except where damaged by harbor development activities. An archaeological and electronic instrumental survey of the wrecksite was begun in 1979 and continued at yearly intervals until 1984. The survey resulted in 1) the positive identification of the site as that of the CSS Georgia, 2) a distributional map of exposed features of the site, most notably the armored casemate, and 3) data to augment the paucity of historical information on the vessel’s specific dimensions. Other elements of the study were the analysis and conservation of recovered structural materials and artifacts."
1987,Ceramics and Commerce: The 1554 flota revisited,"The remains of the 1554 flota, commonly known as the Padre Island shipwrecks, are well known to historical archaeologists not only for the protracted court cases associated with one of the wrecks but for the high quality of archaeological and historic research conducted on them. This paper reevaluates the recovered ceramic materials in light of the past decade’s ongoing research in this area of Hispanic 16th century material culture. This information is utilized to pose future research questions and to suggest how submerged and terrestrial site evidence can be integrated to afford a more holistic view of the dynamic Spanish world-system whose static remains are the essence of archaeological study."
1987,"Aspects of early Afro-American material culture: Artifacts from the slave quarters at Garrison Plantation, Maryland","The 1964–65 excavation of the slave quarters at Garrison Plantation near Baltimore, Maryland, yielded groups of objects that display certain ‘Africanisms.’ The groups of objects are proposed elements of early Afro-American material culture and are compared to items from similar sites in the mid-Atlantic region."
1987,Burials from the Santa Barbara Presidio chapel,"Nearly twenty years ago, three burials were excavated from the floor of the chapel at the site of El Real Presidio de Santa Barbara, California. Two of the graves contained only sparse remains while Burial #3 consisted of the nearly complete skeleton of a young woman and included fragments of material and ornaments from her clothing. Osteological analysis, study of associated artifacts, and documentary research have resulted in tentative identification of two of the individuals and have provided information on the genetic affinities, health, burial practices, and clothing styles of this early 19th century Hispanic community."
1987,"Marine magnetometer survey of archaeological materials near Galveston, Texas","During June and the first week of July 1980, the Underwater Archeological Research Section of the Texas Antiquities Committee carried out a reconnaissance-level magnetometer survey of marine archaeological resources near Galveston, Texas. One purpose of the survey was to progress toward the agency’s long-term goal of examining the areas with the highest probability of yielding historic shipwrecks along the Texas coast and to protect the located sites from future disturbance. Another goal was to locate and, in future seasons, identify and assess for possible extensive excavation certain wrecks of historic significance known to lie in the area."
